order_id,주문일,채널,sku,제품명,색상,수량,판매단가,판매금액,주문상태,배송지역,기획전
OWN-260503-029,2026-05-03,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,91050,91050,배송완료,인천,봄맞이 Voyager 신상 기획전
OWN-260503-030,2026-05-03,자사몰,HLM-BAG-001,HELMET BAG 001,Cloud Cream,1,67550,67550,배송완료,광주,봄맞이 Voyager 신상 기획전
OWN-260503-031,2026-05-03,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,151050,151050,배송완료,기타,
OWN-260503-032,2026-05-03,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,91050,91050,배송완료,서울,봄맞이 Voyager 신상 기획전
SSG-260503-001,2026-05-03,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,인천,봄맞이 Voyager 신상 기획전
SSG-260503-001,2026-05-03,SSG,HLM-BAG-001,HELMET BAG 001,Grape Grey,1,71100,71100,배송완료,인천,봄맞이 Voyager 신상 기획전
SSG-260503-002,2026-05-03,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,광주,봄맞이 Voyager 신상 기획전
SSG-260503-003,2026-05-03,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,53100,53100,배송완료,인천,봄맞이 Voyager 신상 기획전
SSG-260503-004,2026-05-03,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,53100,53100,배송완료,부산,봄맞이 Voyager 신상 기획전
SSG-260503-004,2026-05-03,SSG,HDL-PCH-001,HANDLE POUCH 001,Black,1,25000,25000,배송완료,부산,
SSG-260503-005,2026-05-03,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,서울,
SSG-260503-006,2026-05-03,SSG,HLM-BAG-001,HELMET BAG 001,Grape Grey,2,71100,142200,교환,경기,봄맞이 Voyager 신상 기획전
SSG-260503-007,2026-05-03,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,서울,봄맞이 Voyager 신상 기획전
SSG-260503-008,2026-05-03,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,인천,봄맞이 Voyager 신상 기획전
SSG-260503-009,2026-05-03,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,53100,53100,배송완료,부산,봄맞이 Voyager 신상 기획전
SSG-260503-009,2026-05-03,SSG,HDL-PCH-002,HANDLE POUCH 002,Cream,1,25000,25000,배송완료,부산,
SSG-260503-010,2026-05-03,SSG,HLM-BAG-001,HELMET BAG 001,Summer Grey,2,71100,142200,배송완료,서울,봄맞이 Voyager 신상 기획전
SSG-260503-011,2026-05-03,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,159000,159000,배송완료,부산,
SSG-260503-012,2026-05-03,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,2,159000,318000,배송완료,경기,
29C-260504-001,2026-05-04,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,2,53100,106200,배송완료,경기,봄맞이 Voyager 신상 기획전
29C-260504-002,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Grape Grey,1,71100,71100,배송완료,경기,봄맞이 Voyager 신상 기획전
29C-260504-002,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Forest Green,2,71100,142200,배송완료,경기,봄맞이 Voyager 신상 기획전
29C-260504-003,2026-05-04,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,53100,53100,배송완료,대전,봄맞이 Voyager 신상 기획전
29C-260504-004,2026-05-04,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,53100,53100,환불,광주,봄맞이 Voyager 신상 기획전
29C-260504-005,2026-05-04,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,기타,
29C-260504-005,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Cloud Cream,1,71100,71100,배송완료,기타,봄맞이 Voyager 신상 기획전
29C-260504-005,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,기타,봄맞이 Voyager 신상 기획전
29C-260504-006,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Summer Grey,1,71100,71100,배송완료,대전,봄맞이 Voyager 신상 기획전
29C-260504-006,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Cloud Cream,1,71100,71100,배송완료,대전,봄맞이 Voyager 신상 기획전
29C-260504-007,2026-05-04,29CM,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,대전,봄맞이 Voyager 신상 기획전
29C-260504-008,2026-05-04,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,2,107100,214200,배송완료,광주,봄맞이 Voyager 신상 기획전
29C-260504-009,2026-05-04,29CM,BOAT-TT-M,BOAT TOTE BAG M,Stone Grey,2,89000,178000,배송완료,부산,
29C-260504-010,2026-05-04,29CM,HDL-PCH-001,HANDLE POUCH 001,Black,1,25000,25000,결제완료,인천,
29C-260504-011,2026-05-04,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,대전,봄맞이 Voyager 신상 기획전
29C-260504-012,2026-05-04,29CM,CAM-PCH-001,CAMERA POUCH 001,Cream,1,35000,35000,배송완료,경기,
29C-260504-012,2026-05-04,29CM,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Sand,1,185000,185000,배송완료,경기,
29C-260504-013,2026-05-04,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
DTY-260504-001,2026-05-04,면세점,SHD-BAG-M,SHOULDER BAG M,Forest Green,1,85000,85000,결제완료,대구,
DTY-260504-002,2026-05-04,면세점,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Sand,1,144300,144300,배송완료,광주,
DTY-260504-003,2026-05-04,면세점,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,41400,41400,배송완료,대전,봄맞이 Voyager 신상 기획전
DTY-260504-004,2026-05-04,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,83500,83500,배송완료,서울,봄맞이 Voyager 신상 기획전
DTY-260504-004,2026-05-04,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,124000,124000,배송완료,서울,
DTY-260504-005,2026-05-04,면세점,HLM-BAG-001,HELMET BAG 001,Sand,1,55450,55450,배송완료,인천,봄맞이 Voyager 신상 기획전
DTY-260504-006,2026-05-04,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,124000,124000,배송완료,경기,
DTY-260504-007,2026-05-04,면세점,HDL-PCH-001,HANDLE POUCH 001,Sand,2,19500,39000,배송완료,기타,
DTY-260504-008,2026-05-04,면세점,BOAT-TT-M,BOAT TOTE BAG M,Summer Grey,1,69400,69400,결제완료,대전,
DTY-260504-009,2026-05-04,면세점,HLM-BAG-001,HELMET BAG 001,Midnight Black,2,55450,110900,배송완료,광주,봄맞이 Voyager 신상 기획전
DTY-260504-010,2026-05-04,면세점,HLM-BAG-001,HELMET BAG 001,Forest Green,1,55450,55450,배송완료,광주,봄맞이 Voyager 신상 기획전
MUS-260504-001,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Summer Grey,1,71100,71100,배송완료,부산,봄맞이 Voyager 신상 기획전
MUS-260504-001,2026-05-04,무신사,BOAT-TT-M,BOAT TOTE BAG M,Stone Grey,1,89000,89000,배송완료,부산,
MUS-260504-002,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,기타,봄맞이 Voyager 신상 기획전
MUS-260504-003,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,107100,107100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-003,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-004,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,53100,53100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-005,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-006,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,53100,53100,배송완료,부산,봄맞이 Voyager 신상 기획전
MUS-260504-007,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,2,53100,106200,배송완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-007,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,2,107100,214200,배송완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-008,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Forest Green,1,71100,71100,배송완료,대전,봄맞이 Voyager 신상 기획전
MUS-260504-008,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,대전,봄맞이 Voyager 신상 기획전
MUS-260504-009,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,대전,봄맞이 Voyager 신상 기획전
MUS-260504-010,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Summer Grey,1,71100,71100,배송완료,기타,봄맞이 Voyager 신상 기획전
MUS-260504-011,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Midnight Black,1,71100,71100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-011,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,2,107100,214200,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-012,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Cloud Cream,1,71100,71100,환불,대구,봄맞이 Voyager 신상 기획전
MUS-260504-013,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,53100,53100,결제완료,대전,봄맞이 Voyager 신상 기획전
MUS-260504-014,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,53100,53100,배송완료,광주,봄맞이 Voyager 신상 기획전
MUS-260504-014,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,2,107100,214200,배송완료,광주,봄맞이 Voyager 신상 기획전
MUS-260504-015,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Cloud Cream,1,71100,71100,배송완료,대전,봄맞이 Voyager 신상 기획전
MUS-260504-016,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,107100,107100,배송완료,광주,봄맞이 Voyager 신상 기획전
MUS-260504-017,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,53100,53100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-017,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Sand,1,71100,71100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-017,2026-05-04,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Grape Grey,1,62000,62000,배송완료,대구,
MUS-260504-018,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,2,53100,106200,배송완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-018,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,53100,53100,배송완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-019,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,53100,53100,결제완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-019,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,결제완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-019,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,결제완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-020,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Forest Green,1,71100,71100,환불,대전,봄맞이 Voyager 신상 기획전
MUS-260504-021,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Stone Grey,2,71100,142200,배송완료,서울,봄맞이 Voyager 신상 기획전
MUS-260504-021,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Grape Grey,1,71100,71100,배송완료,서울,봄맞이 Voyager 신상 기획전
MUS-260504-022,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-023,2026-05-04,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,159000,159000,배송완료,부산,
MUS-260504-024,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-024,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Forest Green,1,71100,71100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-025,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Midnight Black,1,71100,71100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-025,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,53100,53100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-025,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-026,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,53100,53100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-027,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Sand,1,71100,71100,배송완료,경기,봄맞이 Voyager 신상 기획전
MUS-260504-028,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Forest Green,1,71100,71100,배송완료,서울,봄맞이 Voyager 신상 기획전
MUS-260504-029,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,107100,107100,교환,인천,봄맞이 Voyager 신상 기획전
MUS-260504-030,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Midnight Black,1,71100,71100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-030,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,53100,53100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-031,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Summer Grey,1,71100,71100,교환,경기,봄맞이 Voyager 신상 기획전
MUS-260504-032,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,53100,53100,배송완료,서울,봄맞이 Voyager 신상 기획전
MUS-260504-033,2026-05-04,무신사,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,59000,59000,교환,광주,
MUS-260504-034,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-034,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
MUS-260504-034,2026-05-04,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,159000,159000,배송완료,대구,
MUS-260504-035,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,인천,봄맞이 Voyager 신상 기획전
MUS-260504-036,2026-05-04,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,107100,107100,배송완료,대전,봄맞이 Voyager 신상 기획전
MUS-260504-037,2026-05-04,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,53100,53100,배송완료,서울,봄맞이 Voyager 신상 기획전
MUS-260504-038,2026-05-04,무신사,HLM-BAG-001,HELMET BAG 001,Forest Green,1,71100,71100,배송완료,서울,봄맞이 Voyager 신상 기획전
OWN-260504-001,2026-05-04,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Forest Green,1,166500,166500,결제완료,서울,
OWN-260504-002,2026-05-04,자사몰,HLM-BAG-001,HELMET BAG 001,Cloud Cream,1,67550,67550,환불,광주,봄맞이 Voyager 신상 기획전
OWN-260504-003,2026-05-04,자사몰,CITY-LC-001,CITY BOYS LAPTOP CASE,Midnight Black,1,58900,58900,배송완료,광주,
OWN-260504-003,2026-05-04,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,45150,45150,배송완료,광주,봄맞이 Voyager 신상 기획전
OWN-260504-004,2026-05-04,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,91050,91050,배송완료,대전,봄맞이 Voyager 신상 기획전
OWN-260504-005,2026-05-04,자사몰,HLM-BAG-001,HELMET BAG 001,Midnight Black,1,67550,67550,배송완료,서울,봄맞이 Voyager 신상 기획전
OWN-260504-006,2026-05-04,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,45150,45150,배송완료,대구,봄맞이 Voyager 신상 기획전
OWN-260504-007,2026-05-04,자사몰,HLM-BAG-001,HELMET BAG 001,Sand,1,67550,67550,배송완료,대전,봄맞이 Voyager 신상 기획전
OWN-260504-008,2026-05-04,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,91050,91050,배송완료,광주,봄맞이 Voyager 신상 기획전
OWN-260504-009,2026-05-04,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,151050,151050,결제완료,서울,
OWN-260504-010,2026-05-04,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,45150,45150,배송완료,인천,봄맞이 Voyager 신상 기획전
OWN-260504-011,2026-05-04,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,2,45150,90300,결제완료,서울,봄맞이 Voyager 신상 기획전
OWN-260504-011,2026-05-04,자사몰,HLM-BAG-001,HELMET BAG 001,Forest Green,1,67550,67550,결제완료,서울,봄맞이 Voyager 신상 기획전
OWN-260504-012,2026-05-04,자사몰,HLM-BAG-001,HELMET BAG 001,Sand,1,67550,67550,교환,부산,봄맞이 Voyager 신상 기획전
OWN-260504-013,2026-05-04,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,91050,91050,배송완료,대구,봄맞이 Voyager 신상 기획전
OWN-260504-014,2026-05-04,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,45150,45150,배송완료,기타,봄맞이 Voyager 신상 기획전
OWN-260504-015,2026-05-04,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,91050,91050,배송완료,인천,봄맞이 Voyager 신상 기획전
OWN-260504-015,2026-05-04,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,45150,45150,배송완료,인천,봄맞이 Voyager 신상 기획전
OWN-260504-016,2026-05-04,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Summer Grey,1,56050,56050,배송완료,서울,
OWN-260504-016,2026-05-04,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,151050,151050,배송완료,서울,
SSG-260504-001,2026-05-04,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
SSG-260504-002,2026-05-04,SSG,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,경기,봄맞이 Voyager 신상 기획전
SSG-260504-002,2026-05-04,SSG,TOTE-001-XS,TOTE BRIEF 001 XS,Summer Grey,1,59000,59000,배송완료,경기,
SSG-260504-003,2026-05-04,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
SSG-260504-004,2026-05-04,SSG,HLM-BAG-001,HELMET BAG 001,Grape Grey,2,71100,142200,배송완료,기타,봄맞이 Voyager 신상 기획전
SSG-260504-004,2026-05-04,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,53100,53100,배송완료,기타,봄맞이 Voyager 신상 기획전
SSG-260504-005,2026-05-04,SSG,HLM-BAG-001,HELMET BAG 001,Midnight Black,1,71100,71100,배송완료,경기,봄맞이 Voyager 신상 기획전
SSG-260504-005,2026-05-04,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,2,53100,106200,배송완료,경기,봄맞이 Voyager 신상 기획전
29C-260505-001,2026-05-05,29CM,HLM-BAG-001,HELMET BAG 001,Midnight Black,1,71100,71100,환불,기타,봄맞이 Voyager 신상 기획전
29C-260505-001,2026-05-05,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,53100,53100,환불,기타,봄맞이 Voyager 신상 기획전
29C-260505-002,2026-05-05,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,107100,107100,배송완료,대구,봄맞이 Voyager 신상 기획전
29C-260505-002,2026-05-05,29CM,HDL-PCH-002,HANDLE POUCH 002,Cream,1,25000,25000,배송완료,대구,
29C-260505-003,2026-05-05,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,107100,107100,배송완료,대전,봄맞이 Voyager 신상 기획전
29C-260505-004,2026-05-05,29CM,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,광주,봄맞이 Voyager 신상 기획전
29C-260505-005,2026-05-05,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,159000,159000,배송완료,대전,
29C-260505-006,2026-05-05,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,107100,107100,배송완료,경기,봄맞이 Voyager 신상 기획전
29C-260505-007,2026-05-05,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,159000,159000,배송완료,대구,
29C-260505-008,2026-05-05,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,107100,107100,교환,부산,봄맞이 Voyager 신상 기획전
29C-260505-009,2026-05-05,29CM,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,71100,71100,배송완료,기타,봄맞이 Voyager 신상 기획전
29C-260505-010,2026-05-05,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,53100,53100,결제완료,인천,봄맞이 Voyager 신상 기획전
DTY-260505-001,2026-05-05,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,83500,83500,배송완료,기타,봄맞이 Voyager 신상 기획전
DTY-260505-002,2026-05-05,면세점,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,41400,41400,배송완료,경기,봄맞이 Voyager 신상 기획전
DTY-260505-003,2026-05-05,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,83500,83500,배송완료,광주,봄맞이 Voyager 신상 기획전
DTY-260505-003,2026-05-05,면세점,HLM-BAG-001,HELMET BAG 001,Summer Grey,1,55450,55450,배송완료,광주,봄맞이 Voyager 신상 기획전
DTY-260505-004,2026-05-05,면세점,CITY-LC-001,CITY BOYS LAPTOP CASE,Forest Green,1,48350,48350,배송완료,경기,
MUS-260505-001,2026-05-05,무신사,HDL-PCH-001,HANDLE POUCH 001,Silver,1,25000,25000,결제완료,서울,
MUS-260505-002,2026-05-05,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,53100,53100,배송완료,기타,봄맞이 Voyager 신상 기획전
