order_batch_id,date,store_id,brand,store_name,channel,trade_area,menu_category,guests,avg_unit_krw,gross_sales_krw,channel_fee_krw,food_cost_krw
OF-260225-0056,2026-02-25,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,60,46800,2808000,0,954720
OF-260226-0057,2026-02-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,60,12100,726000,0,217800
OF-260226-0057,2026-02-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,54,48400,2613600,0,940896
OF-260226-0057,2026-02-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,51,15200,775200,0,217056
OF-260226-0057,2026-02-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,49,49100,2405900,0,818006
OF-260227-0058,2026-02-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,69,14400,993600,0,298080
OF-260227-0058,2026-02-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,51,48800,2488800,0,895968
OF-260227-0058,2026-02-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,43,16600,713800,0,199864
OF-260227-0058,2026-02-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,78,44400,3463200,0,1177488
OF-260228-0059,2026-02-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,29,13800,400200,0,120060
OF-260228-0059,2026-02-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,28,60300,1688400,0,607824
OF-260228-0059,2026-02-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,20,14500,290000,0,81200
OF-260228-0059,2026-02-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,19,41900,796100,0,270674
OF-260301-0060,2026-03-01,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,25,12400,310000,0,93000
OF-260301-0060,2026-03-01,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,27,57900,1563300,0,562788
OF-260301-0060,2026-03-01,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,20,16800,336000,0,94080
OF-260301-0060,2026-03-01,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,28,41800,1170400,0,397936
OF-260302-0061,2026-03-02,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,85,12100,1028500,0,308550
OF-260302-0061,2026-03-02,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,48,51800,2486400,0,895104
OF-260302-0061,2026-03-02,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,74,18200,1346800,0,377104
OF-260302-0061,2026-03-02,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,63,48500,3055500,0,1038870
OF-260303-0062,2026-03-03,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,62,13700,849400,0,254820
OF-260303-0062,2026-03-03,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,42,57900,2431800,0,875448
OF-260303-0062,2026-03-03,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,67,16800,1125600,0,315168
OF-260303-0062,2026-03-03,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,43,51600,2218800,0,754392
OF-260304-0063,2026-03-04,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,60,13100,786000,0,235800
OF-260304-0063,2026-03-04,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,61,54400,3318400,0,1194624
OF-260304-0063,2026-03-04,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,60,17800,1068000,0,299040
OF-260304-0063,2026-03-04,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,79,41700,3294300,0,1120062
OF-260305-0064,2026-03-05,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,74,14400,1065600,0,319680
OF-260305-0064,2026-03-05,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,77,53500,4119500,0,1483020
OF-260305-0064,2026-03-05,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,78,18300,1427400,0,399672
OF-260305-0064,2026-03-05,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,59,49600,2926400,0,994976
OF-260306-0065,2026-03-06,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,62,13100,812200,0,243660
OF-260306-0065,2026-03-06,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,71,51300,3642300,0,1311228
OF-260306-0065,2026-03-06,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,76,17700,1345200,0,376656
OF-260306-0065,2026-03-06,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,47,50400,2368800,0,805392
OF-260307-0066,2026-03-07,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,22,13700,301400,0,90420
OF-260307-0066,2026-03-07,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,21,48100,1010100,0,363636
OF-260307-0066,2026-03-07,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,27,15100,407700,0,114156
OF-260307-0066,2026-03-07,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,18,49500,891000,0,302940
OF-260308-0067,2026-03-08,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,28,14000,392000,0,117600
OF-260308-0067,2026-03-08,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,20,47800,956000,0,344160
OF-260308-0067,2026-03-08,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,29,14700,426300,0,119364
OF-260308-0067,2026-03-08,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,26,46000,1196000,0,406640
OF-260309-0068,2026-03-09,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,73,13800,1007400,0,302220
OF-260309-0068,2026-03-09,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,65,58200,3783000,0,1361880
OF-260309-0068,2026-03-09,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,50,15300,765000,0,214200
OF-260309-0068,2026-03-09,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,73,43900,3204700,0,1089598
OF-260310-0069,2026-03-10,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,62,13400,830800,0,249240
OF-260310-0069,2026-03-10,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,60,57600,3456000,0,1244160
OF-260310-0069,2026-03-10,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,57,17200,980400,0,274512
OF-260310-0069,2026-03-10,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,55,43300,2381500,0,809710
OF-260311-0070,2026-03-11,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,46,12100,556600,0,166980
OF-260311-0070,2026-03-11,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,57,57800,3294600,0,1186056
OF-260311-0070,2026-03-11,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,46,15300,703800,0,197064
OF-260311-0070,2026-03-11,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,56,48700,2727200,0,927248
OF-260312-0071,2026-03-12,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,70,12600,882000,0,264600
OF-260312-0071,2026-03-12,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,52,50300,2615600,0,941616
OF-260312-0071,2026-03-12,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,58,15100,875800,0,245224
OF-260312-0071,2026-03-12,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,49,46500,2278500,0,774690
OF-260313-0072,2026-03-13,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,75,13500,1012500,0,303750
OF-260313-0072,2026-03-13,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,65,49400,3211000,0,1155960
OF-260313-0072,2026-03-13,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,71,16400,1164400,0,326032
OF-260313-0072,2026-03-13,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,72,47000,3384000,0,1150560
OF-260314-0073,2026-03-14,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,23,12300,282900,0,84870
OF-260314-0073,2026-03-14,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,17,60200,1023400,0,368424
OF-260314-0073,2026-03-14,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,23,17700,407100,0,113988
OF-260314-0073,2026-03-14,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,22,41300,908600,0,308924
OF-260315-0074,2026-03-15,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,18,12200,219600,0,65880
OF-260315-0074,2026-03-15,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,25,51700,1292500,0,465300
OF-260315-0074,2026-03-15,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,31,14900,461900,0,129332
OF-260315-0074,2026-03-15,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,28,47300,1324400,0,450296
OF-260316-0075,2026-03-16,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,55,13400,737000,0,221100
OF-260316-0075,2026-03-16,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,64,53600,3430400,0,1234944
OF-260316-0075,2026-03-16,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,81,18400,1490400,0,417312
OF-260316-0075,2026-03-16,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,59,47500,2802500,0,952850
OF-260317-0076,2026-03-17,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,73,14800,1080400,0,324120
OF-260317-0076,2026-03-17,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,52,50500,2626000,0,945360
OF-260317-0076,2026-03-17,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,70,15000,1050000,0,294000
OF-260317-0076,2026-03-17,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,51,41300,2106300,0,716142
OF-260318-0077,2026-03-18,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,53,13600,720800,0,216240
OF-260318-0077,2026-03-18,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,48,50800,2438400,0,877824
OF-260318-0077,2026-03-18,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,61,17200,1049200,0,293776
OF-260318-0077,2026-03-18,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,53,48200,2554600,0,868564
OF-260319-0078,2026-03-19,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,80,13700,1096000,0,328800
OF-260319-0078,2026-03-19,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,75,60100,4507500,0,1622700
OF-260319-0078,2026-03-19,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,65,16600,1079000,0,302120
OF-260319-0078,2026-03-19,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,74,50700,3751800,0,1275612
OF-260320-0079,2026-03-20,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,50,12200,610000,0,183000
OF-260320-0079,2026-03-20,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,59,57600,3398400,0,1223424
OF-260320-0079,2026-03-20,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,70,15600,1092000,0,305760
OF-260320-0079,2026-03-20,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,52,48200,2506400,0,852176
OF-260321-0080,2026-03-21,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,31,13300,412300,0,123690
OF-260321-0080,2026-03-21,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,25,48800,1220000,0,439200
OF-260321-0080,2026-03-21,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,18,16100,289800,0,81144
OF-260321-0080,2026-03-21,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,22,43300,952600,0,323884
OF-260322-0081,2026-03-22,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,27,14400,388800,0,116640
OF-260322-0081,2026-03-22,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,22,60300,1326600,0,477576
OF-260322-0081,2026-03-22,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,28,17100,478800,0,134064
OF-260322-0081,2026-03-22,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,18,41000,738000,0,250920
OF-260323-0082,2026-03-23,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,65,13800,897000,0,269100
OF-260323-0082,2026-03-23,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,82,50100,4108200,0,1478952
OF-260323-0082,2026-03-23,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,69,16900,1166100,0,326508
OF-260323-0082,2026-03-23,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,65,41500,2697500,0,917150
OF-260324-0083,2026-03-24,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,54,13900,750600,0,225180
OF-260324-0083,2026-03-24,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,73,52100,3803300,0,1369188
OF-260324-0083,2026-03-24,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,67,15600,1045200,0,292656
OF-260324-0083,2026-03-24,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,76,49700,3777200,0,1284248
OF-260325-0084,2026-03-25,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,61,12700,774700,0,232410
OF-260325-0084,2026-03-25,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,56,60600,3393600,0,1221696
OF-260325-0084,2026-03-25,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,59,16500,973500,0,272580
OF-260325-0084,2026-03-25,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,81,47900,3879900,0,1319166
OF-260326-0085,2026-03-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,59,12300,725700,0,217710
OF-260326-0085,2026-03-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,57,57700,3288900,0,1184004
OF-260326-0085,2026-03-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,67,17400,1165800,0,326424
OF-260326-0085,2026-03-26,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,51,46700,2381700,0,809778
OF-260327-0086,2026-03-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,66,14000,924000,0,277200
OF-260327-0086,2026-03-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,53,60600,3211800,0,1156248
OF-260327-0086,2026-03-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,73,15400,1124200,0,314776
OF-260327-0086,2026-03-27,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,54,46700,2521800,0,857412
OF-260328-0087,2026-03-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,18,14900,268200,0,80460
OF-260328-0087,2026-03-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,30,53800,1614000,0,581040
OF-260328-0087,2026-03-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,18,17700,318600,0,89208
OF-260328-0087,2026-03-28,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,24,48600,1166400,0,396576
OF-260329-0088,2026-03-29,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,21,14400,302400,0,90720
OF-260329-0088,2026-03-29,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,31,50900,1577900,0,568044
OF-260329-0088,2026-03-29,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,24,15900,381600,0,106848
OF-260329-0088,2026-03-29,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,30,46200,1386000,0,471240
OF-260330-0089,2026-03-30,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,82,12600,1033200,0,309960
OF-260330-0089,2026-03-30,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,79,53200,4202800,0,1513008
OF-260330-0089,2026-03-30,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,85,16400,1394000,0,390320
OF-260330-0089,2026-03-30,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,80,43700,3496000,0,1188640
OF-260331-0090,2026-03-31,CH-001,Chai797,여의도IFC점,오피스상권,여의도,딤섬,62,14900,923800,0,277140
OF-260331-0090,2026-03-31,CH-001,Chai797,여의도IFC점,오피스상권,여의도,요리,59,49700,2932300,0,1055628
OF-260331-0090,2026-03-31,CH-001,Chai797,여의도IFC점,오피스상권,여의도,면·밥,60,15800,948000,0,265440
OF-260331-0090,2026-03-31,CH-001,Chai797,여의도IFC점,오피스상권,여의도,코스,61,46600,2842600,0,966484
OF-260101-0091,2026-01-01,CH-002,Chai797,센터원점,오피스상권,종로,딤섬,35,12300,430500,0,129150
OF-260101-0091,2026-01-01,CH-002,Chai797,센터원점,오피스상권,종로,요리,44,55300,2433200,0,875952
OF-260101-0091,2026-01-01,CH-002,Chai797,센터원점,오피스상권,종로,면·밥,33,17500,577500,0,161700
OF-260101-0091,2026-01-01,CH-002,Chai797,센터원점,오피스상권,종로,코스,29,48900,1418100,0,482154
OF-260102-0092,2026-01-02,CH-002,Chai797,센터원점,오피스상권,종로,딤섬,50,13000,650000,0,195000
OF-260102-0092,2026-01-02,CH-002,Chai797,센터원점,오피스상권,종로,요리,46,58600,2695600,0,970416
OF-260102-0092,2026-01-02,CH-002,Chai797,센터원점,오피스상권,종로,면·밥,54,16400,885600,0,247968
OF-260102-0092,2026-01-02,CH-002,Chai797,센터원점,오피스상권,종로,코스,31,46200,1432200,0,486948
OF-260103-0093,2026-01-03,CH-002,Chai797,센터원점,오피스상권,종로,딤섬,19,14500,275500,0,82650
OF-260103-0093,2026-01-03,CH-002,Chai797,센터원점,오피스상권,종로,요리,15,54700,820500,0,295380
OF-260103-0093,2026-01-03,CH-002,Chai797,센터원점,오피스상권,종로,면·밥,15,17300,259500,0,72660
OF-260103-0093,2026-01-03,CH-002,Chai797,센터원점,오피스상권,종로,코스,15,47900,718500,0,244290
OF-260104-0094,2026-01-04,CH-002,Chai797,센터원점,오피스상권,종로,딤섬,20,14800,296000,0,88800
OF-260104-0094,2026-01-04,CH-002,Chai797,센터원점,오피스상권,종로,요리,18,56900,1024200,0,368712
OF-260104-0094,2026-01-04,CH-002,Chai797,센터원점,오피스상권,종로,면·밥,22,17800,391600,0,109648
OF-260104-0094,2026-01-04,CH-002,Chai797,센터원점,오피스상권,종로,코스,24,50200,1204800,0,409632
OF-260105-0095,2026-01-05,CH-002,Chai797,센터원점,오피스상권,종로,딤섬,50,14000,700000,0,210000
OF-260105-0095,2026-01-05,CH-002,Chai797,센터원점,오피스상권,종로,요리,64,59300,3795200,0,1366272
OF-260105-0095,2026-01-05,CH-002,Chai797,센터원점,오피스상권,종로,면·밥,40,14700,588000,0,164640
OF-260105-0095,2026-01-05,CH-002,Chai797,센터원점,오피스상권,종로,코스,60,50900,3054000,0,1038360
OF-260106-0096,2026-01-06,CH-002,Chai797,센터원점,오피스상권,종로,딤섬,74,13100,969400,0,290820
OF-260106-0096,2026-01-06,CH-002,Chai797,센터원점,오피스상권,종로,요리,49,56100,2748900,0,989604
OF-260106-0096,2026-01-06,CH-002,Chai797,센터원점,오피스상권,종로,면·밥,79,16200,1279800,0,358344
OF-260106-0096,2026-01-06,CH-002,Chai797,센터원점,오피스상권,종로,코스,72,50700,3650400,0,1241136
