일자,사업부,카테고리,배송유형,거래액,순매출,주문건수
2026-01-25,브랜드패션,뷰티,택배배송,98340000,19670000,1609
2026-01-25,브랜드패션,스포츠·아웃도어,택배배송,58220000,12230000,716
2026-01-25,라이프스타일,가전·디지털,택배배송,176660000,12370000,520
2026-01-25,라이프스타일,리빙·주방,택배배송,87220000,10470000,1141
2026-01-25,라이프스타일,유아동,택배배송,56910000,7400000,970
2026-01-25,라이프스타일,반려동물,택배배송,37200000,4840000,813
2026-01-26,그로서리,신선식품,새벽배송,99470000,97480000,2364
2026-01-26,그로서리,신선식품,쓱배송,135460000,132750000,2977
2026-01-26,그로서리,가공식품,새벽배송,74830000,73710000,1825
2026-01-26,그로서리,가공식품,쓱배송,95210000,93780000,2433
2026-01-26,그로서리,생수·음료,새벽배송,43630000,43190000,1559
2026-01-26,그로서리,생수·음료,쓱배송,54300000,53760000,1891
2026-01-26,그로서리,델리·베이커리,새벽배송,21350000,20820000,960
2026-01-26,그로서리,델리·베이커리,쓱배송,28600000,27880000,1178
2026-01-26,브랜드패션,명품·부티크,택배배송,152770000,27500000,194
2026-01-26,브랜드패션,패션의류,택배배송,94700000,20830000,1020
2026-01-26,브랜드패션,뷰티,택배배송,84880000,16980000,1349
2026-01-26,브랜드패션,스포츠·아웃도어,택배배송,57530000,12080000,664
2026-01-26,라이프스타일,가전·디지털,택배배송,165400000,11580000,444
2026-01-26,라이프스타일,리빙·주방,택배배송,83370000,10000000,1241
2026-01-26,라이프스타일,유아동,택배배송,54300000,7060000,972
2026-01-26,라이프스타일,반려동물,택배배송,32030000,4160000,623
2026-01-27,그로서리,신선식품,새벽배송,103170000,101110000,2303
2026-01-27,그로서리,신선식품,쓱배송,122160000,119720000,2726
2026-01-27,그로서리,가공식품,새벽배송,74300000,73190000,1990
2026-01-27,그로서리,가공식품,쓱배송,88360000,87030000,2320
2026-01-27,그로서리,생수·음료,새벽배송,38760000,38370000,1592
2026-01-27,그로서리,생수·음료,쓱배송,52410000,51890000,2025
2026-01-27,그로서리,델리·베이커리,새벽배송,21030000,20500000,870
2026-01-27,그로서리,델리·베이커리,쓱배송,25950000,25300000,1187
2026-01-27,브랜드패션,명품·부티크,택배배송,147260000,26510000,179
2026-01-27,브랜드패션,패션의류,택배배송,93280000,20520000,924
2026-01-27,브랜드패션,뷰티,택배배송,85760000,17150000,1422
2026-01-27,브랜드패션,스포츠·아웃도어,택배배송,60520000,12710000,657
2026-01-27,라이프스타일,가전·디지털,택배배송,160000000,11200000,488
2026-01-27,라이프스타일,리빙·주방,택배배송,80530000,9660000,1077
2026-01-27,라이프스타일,유아동,택배배송,53410000,6940000,991
2026-01-27,라이프스타일,반려동물,택배배송,33350000,4340000,716
2026-01-28,그로서리,신선식품,새벽배송,94260000,92370000,2463
2026-01-28,그로서리,신선식품,쓱배송,124550000,122060000,3263
2026-01-28,그로서리,가공식품,새벽배송,72280000,71200000,2011
2026-01-28,그로서리,가공식품,쓱배송,79810000,78610000,1975
2026-01-28,그로서리,생수·음료,새벽배송,37460000,37090000,1464
2026-01-28,그로서리,생수·음료,쓱배송,48680000,48190000,1871
2026-01-28,그로서리,델리·베이커리,새벽배송,20260000,19750000,914
2026-01-28,그로서리,델리·베이커리,쓱배송,23270000,22690000,1076
2026-01-28,브랜드패션,명품·부티크,택배배송,147480000,26550000,172
2026-01-28,브랜드패션,패션의류,택배배송,105480000,23210000,1148
2026-01-28,브랜드패션,뷰티,택배배송,89040000,17810000,1336
2026-01-28,브랜드패션,스포츠·아웃도어,택배배송,59690000,12530000,711
2026-01-28,라이프스타일,가전·디지털,택배배송,166770000,11670000,456
2026-01-28,라이프스타일,리빙·주방,택배배송,79040000,9480000,1116
2026-01-28,라이프스타일,유아동,택배배송,55180000,7170000,950
2026-01-28,라이프스타일,반려동물,택배배송,32450000,4220000,636
2026-01-29,그로서리,신선식품,새벽배송,94270000,92380000,2189
2026-01-29,그로서리,신선식품,쓱배송,120120000,117720000,2733
2026-01-29,그로서리,가공식품,새벽배송,73940000,72830000,2020
2026-01-29,그로서리,가공식품,쓱배송,82890000,81650000,1985
2026-01-29,그로서리,생수·음료,새벽배송,40870000,40460000,1393
2026-01-29,그로서리,생수·음료,쓱배송,48480000,48000000,1987
2026-01-29,그로서리,델리·베이커리,새벽배송,20890000,20370000,923
2026-01-29,그로서리,델리·베이커리,쓱배송,22920000,22350000,1046
2026-01-29,브랜드패션,명품·부티크,택배배송,145690000,26220000,183
2026-01-29,브랜드패션,패션의류,택배배송,108260000,23820000,1161
2026-01-29,브랜드패션,뷰티,택배배송,96350000,19270000,1430
2026-01-29,브랜드패션,스포츠·아웃도어,택배배송,57520000,12080000,722
2026-01-29,라이프스타일,가전·디지털,택배배송,166130000,11630000,539
2026-01-29,라이프스타일,리빙·주방,택배배송,79340000,9520000,1020
2026-01-29,라이프스타일,유아동,택배배송,56010000,7280000,1023
2026-01-29,라이프스타일,반려동물,택배배송,32200000,4190000,699
2026-01-30,그로서리,신선식품,새벽배송,105600000,103490000,2693
2026-01-30,그로서리,신선식품,쓱배송,117210000,114870000,2737
2026-01-30,그로서리,가공식품,새벽배송,75510000,74380000,2059
2026-01-30,그로서리,가공식품,쓱배송,94190000,92780000,2326
2026-01-30,그로서리,생수·음료,새벽배송,38700000,38310000,1438
2026-01-30,그로서리,생수·음료,쓱배송,47570000,47090000,1703
2026-01-30,그로서리,델리·베이커리,새벽배송,20430000,19920000,801
2026-01-30,그로서리,델리·베이커리,쓱배송,24410000,23800000,976
2026-01-30,브랜드패션,명품·부티크,택배배송,170940000,30770000,218
2026-01-30,브랜드패션,패션의류,택배배송,104370000,22960000,1058
2026-01-30,브랜드패션,뷰티,택배배송,100240000,20050000,1522
2026-01-30,브랜드패션,스포츠·아웃도어,택배배송,65510000,13760000,753
2026-01-30,라이프스타일,가전·디지털,택배배송,186830000,13080000,507
2026-01-30,라이프스타일,리빙·주방,택배배송,86410000,10370000,1144
2026-01-30,라이프스타일,유아동,택배배송,59480000,7730000,1005
2026-01-30,라이프스타일,반려동물,택배배송,35370000,4600000,750
2026-01-31,그로서리,신선식품,새벽배송,114800000,112500000,2769
2026-01-31,그로서리,신선식품,쓱배송,128460000,125890000,3070
2026-01-31,그로서리,가공식품,새벽배송,74740000,73620000,1790
2026-01-31,그로서리,가공식품,쓱배송,102480000,100940000,2813
2026-01-31,그로서리,생수·음료,새벽배송,42960000,42530000,1496
2026-01-31,그로서리,생수·음료,쓱배송,50970000,50460000,1936
2026-01-31,그로서리,델리·베이커리,새벽배송,20720000,20200000,872
2026-01-31,그로서리,델리·베이커리,쓱배송,28010000,27310000,1134
2026-01-31,브랜드패션,명품·부티크,택배배송,165520000,29790000,205
2026-01-31,브랜드패션,패션의류,택배배송,107050000,23550000,1027
2026-01-31,브랜드패션,뷰티,택배배송,98230000,19650000,1566
2026-01-31,브랜드패션,스포츠·아웃도어,택배배송,65470000,13750000,683
2026-01-31,라이프스타일,가전·디지털,택배배송,200960000,14070000,540
2026-01-31,라이프스타일,리빙·주방,택배배송,90070000,10810000,1327
2026-01-31,라이프스타일,유아동,택배배송,58060000,7550000,1102
2026-01-31,라이프스타일,반려동물,택배배송,36410000,4730000,767
2026-02-01,그로서리,신선식품,새벽배송,111220000,109000000,2627
2026-02-01,그로서리,신선식품,쓱배송,140210000,137410000,3160
2026-02-01,그로서리,가공식품,새벽배송,83250000,82000000,2063
2026-02-01,그로서리,가공식품,쓱배송,91950000,90570000,2580
2026-02-01,그로서리,생수·음료,새벽배송,41290000,40880000,1390
2026-02-01,그로서리,생수·음료,쓱배송,51540000,51020000,1929
2026-02-01,그로서리,델리·베이커리,새벽배송,21580000,21040000,948
2026-02-01,그로서리,델리·베이커리,쓱배송,25830000,25180000,1020
2026-02-01,브랜드패션,명품·부티크,택배배송,123680000,22260000,164
2026-02-01,브랜드패션,패션의류,택배배송,105340000,23170000,1114
2026-02-01,브랜드패션,뷰티,택배배송,99390000,19880000,1720
2026-02-01,브랜드패션,스포츠·아웃도어,택배배송,62450000,13110000,697
2026-02-01,라이프스타일,가전·디지털,택배배송,178670000,12510000,486
2026-02-01,라이프스타일,리빙·주방,택배배송,87790000,10530000,1147
2026-02-01,라이프스타일,유아동,택배배송,58850000,7650000,998
2026-02-01,라이프스타일,반려동물,택배배송,37530000,4880000,816
2026-02-02,그로서리,신선식품,새벽배송,110720000,108510000,2732
2026-02-02,그로서리,신선식품,쓱배송,122280000,119830000,2801
2026-02-02,그로서리,가공식품,새벽배송,71200000,70130000,1810
2026-02-02,그로서리,가공식품,쓱배송,91980000,90600000,2445
2026-02-02,그로서리,생수·음료,새벽배송,39870000,39470000,1561
2026-02-02,그로서리,생수·음료,쓱배송,48480000,48000000,1801
2026-02-02,그로서리,델리·베이커리,새벽배송,22460000,21900000,972
2026-02-02,그로서리,델리·베이커리,쓱배송,26850000,26180000,1151
2026-02-02,브랜드패션,명품·부티크,택배배송,114950000,20690000,146
2026-02-02,브랜드패션,패션의류,택배배송,103970000,22870000,1100
2026-02-02,브랜드패션,뷰티,택배배송,84110000,16820000,1264
2026-02-02,브랜드패션,스포츠·아웃도어,택배배송,58170000,12220000,662
2026-02-02,라이프스타일,가전·디지털,택배배송,180850000,12660000,557
2026-02-02,라이프스타일,리빙·주방,택배배송,81500000,9780000,1143
2026-02-02,라이프스타일,유아동,택배배송,53310000,6930000,910
2026-02-02,라이프스타일,반려동물,택배배송,32010000,4160000,620
2026-02-03,그로서리,신선식품,새벽배송,99510000,97520000,2408
2026-02-03,그로서리,신선식품,쓱배송,113270000,111000000,2586
2026-02-03,그로서리,가공식품,새벽배송,65450000,64470000,1902
2026-02-03,그로서리,가공식품,쓱배송,90100000,88750000,2437
2026-02-03,그로서리,생수·음료,새벽배송,41160000,40750000,1517
2026-02-03,그로서리,생수·음료,쓱배송,44790000,44340000,1820
2026-02-03,그로서리,델리·베이커리,새벽배송,19100000,18620000,846
2026-02-03,그로서리,델리·베이커리,쓱배송,23120000,22540000,907
2026-02-03,브랜드패션,명품·부티크,택배배송,123910000,22300000,175
2026-02-03,브랜드패션,패션의류,택배배송,96330000,21190000,1022
2026-02-03,브랜드패션,뷰티,택배배송,95050000,19010000,1626
2026-02-03,브랜드패션,스포츠·아웃도어,택배배송,53530000,11240000,671
2026-02-03,라이프스타일,가전·디지털,택배배송,166050000,11620000,511
2026-02-03,라이프스타일,리빙·주방,택배배송,82980000,9960000,1085
2026-02-03,라이프스타일,유아동,택배배송,48770000,6340000,939
2026-02-03,라이프스타일,반려동물,택배배송,34770000,4520000,714
2026-02-04,그로서리,신선식품,새벽배송,96870000,94930000,2158
2026-02-04,그로서리,신선식품,쓱배송,108080000,105920000,2527
2026-02-04,그로서리,가공식품,새벽배송,69580000,68540000,1756
2026-02-04,그로서리,가공식품,쓱배송,88390000,87060000,2164
2026-02-04,그로서리,생수·음료,새벽배송,36600000,36230000,1265
2026-02-04,그로서리,생수·음료,쓱배송,48140000,47660000,1858
2026-02-04,그로서리,델리·베이커리,새벽배송,20030000,19530000,785
2026-02-04,그로서리,델리·베이커리,쓱배송,22280000,21720000,1022
2026-02-04,브랜드패션,명품·부티크,택배배송,116980000,21060000,161
2026-02-04,브랜드패션,패션의류,택배배송,97490000,21450000,981
2026-02-04,브랜드패션,뷰티,택배배송,95190000,19040000,1443
2026-02-04,브랜드패션,스포츠·아웃도어,택배배송,57150000,12000000,692
2026-02-04,라이프스타일,가전·디지털,택배배송,174340000,12200000,557
2026-02-04,라이프스타일,리빙·주방,택배배송,80600000,9670000,1193
2026-02-04,라이프스타일,유아동,택배배송,51410000,6680000,891
2026-02-04,라이프스타일,반려동물,택배배송,33110000,4300000,768
2026-02-05,그로서리,신선식품,새벽배송,90650000,88840000,2142
2026-02-05,그로서리,신선식품,쓱배송,121660000,119230000,2694
2026-02-05,그로서리,가공식품,새벽배송,66630000,65630000,1729
2026-02-05,그로서리,가공식품,쓱배송,87040000,85730000,2294
2026-02-05,그로서리,생수·음료,새벽배송,40200000,39800000,1387
2026-02-05,그로서리,생수·음료,쓱배송,44040000,43600000,1592
2026-02-05,그로서리,델리·베이커리,새벽배송,18430000,17970000,750
2026-02-05,그로서리,델리·베이커리,쓱배송,22380000,21820000,884
2026-02-05,브랜드패션,명품·부티크,택배배송,118220000,21280000,160
2026-02-05,브랜드패션,패션의류,택배배송,97460000,21440000,973
2026-02-05,브랜드패션,뷰티,택배배송,88810000,17760000,1390
2026-02-05,브랜드패션,스포츠·아웃도어,택배배송,56900000,11950000,631
2026-02-05,라이프스타일,가전·디지털,택배배송,166580000,11660000,465
2026-02-05,라이프스타일,리빙·주방,택배배송,85670000,10280000,1283
2026-02-05,라이프스타일,유아동,택배배송,50660000,6590000,942
2026-02-05,라이프스타일,반려동물,택배배송,35320000,4590000,695
2026-02-06,그로서리,신선식품,새벽배송,99670000,97680000,2193
2026-02-06,그로서리,신선식품,쓱배송,125670000,123160000,2967
2026-02-06,그로서리,가공식품,새벽배송,74300000,73190000,2112
2026-02-06,그로서리,가공식품,쓱배송,81910000,80680000,2311
